,A549_KO1,A549_KO2,A549_KO3,A549_WT1,A549_WT2,A549_WT3
SIAE,5.267446861635071,5.26269053432522,5.283346807237804,4.4695243169182435,4.440836256131689,4.413797235305436
SIAH1,1.3728016335185573,1.500338764901051,1.8581966676342412,1.7215894778491163,1.579085914956118,1.546658705656512
SIAH2,4.955509556565586,4.919600454880232,5.021858130198959,4.609370127795606,4.7197110664130815,4.673828029789171
SIAH3,0.025260834177482955,0.09808218098210783,0.05097711203864351,0.030656147367772727,0.0,0.03081452416109758
SIDT1,1.5915156392990149,1.6533649742278902,1.6590018911716282,1.298897820747509,1.3077106265780962,1.1292042155054691
SIDT2,3.522585271229199,3.5146699657880793,3.526087718305108,3.6697321279794943,3.8254693661596875,3.6570386072998424
SIGIRR,4.516348134222388,4.14059024095617,4.398295245331573,4.1358574975092335,4.164068642961611,4.132327790196703
SIGLEC1,0.0,0.0,0.025713701554296208,0.030656147367772727,0.05795020443172968,0.03081452416109758
SIGLEC10,0.25616566408271896,0.2551521308601868,0.36483083349944895,0.6200372484558752,0.4744244489069753,0.5816317508356641
SIGLEC11,0.0500869649004506,0.025152736015146678,0.0,0.0,0.05795020443172968,0.11949555476533494
SIGLEC12,0.025260834177482955,0.0,0.0,0.0,0.0,0.0
SIGLEC14,0.0,0.12159512776707081,0.025713701554296208,0.0,0.05795020443172968,0.0
SIGLEC15,0.07449310068387566,0.049874449399681144,0.05097711203864351,0.06067440657597497,0.05795020443172968,0.060984621216374005
SIGLEC16,0.12210059900644794,0.16750169965022466,0.19391718801933186,0.4261310935823375,0.34074094584959974,0.2561636229506376
SIGLEC17P,0.0,0.0,0.0,0.0,0.0,0.0
SIGLEC5,0.0,0.049874449399681144,0.05097711203864351,0.0,0.029266050784017995,0.0
SIGLEC6,0.025260834177482955,0.0,0.0,0.030656147367772727,0.0,0.0
SIGLEC7,0.0,0.0,0.0,0.0,0.0,0.0
SIGLEC8,0.025260834177482955,0.0,0.0,0.0,0.0,0.0
SIGLEC9,0.4174984157962257,0.18991857702364054,0.23858100476636343,0.3552370261062547,0.14073176500791929,0.17572568020479276
SIGLECL1,0.0,0.0,0.025713701554296208,0.0,0.0,0.0
SIGMAR1,7.2018281296926645,7.0290295906162,7.160728418194583,7.388456402007355,7.536207856612176,7.402751475796773
SIK1,0.0,0.0,0.0,0.0,0.0,0.0
SIK1B,0.0,0.0,0.0,0.0,0.0,0.0
SIK2,5.143876196143135,5.134926348203536,5.186929672862942,4.6506620732906985,4.71746527238026,4.713543687753694
SIK3,5.066898945499284,4.981948771616872,4.891572132897014,5.332785539534162,5.33142822753942,5.206473578154036
SIKE1,4.708907831530976,4.934612515144159,4.724987286976367,4.3771198272550675,4.045536881655315,4.272682965036319
SIL1,5.170301053824049,4.948648561254347,4.999323202192763,5.00827241829056,5.145146511380708,4.944505067757154
SIM1,0.025260834177482955,0.049874449399681144,0.0,0.06067440657597497,0.08607515027519837,0.0
SIM2,5.510426873106423,5.543475679255884,5.62884970175325,5.512537895775838,5.5107216220084245,5.503503109538403
SIMC1,5.12355225920984,5.027781093481257,5.032202312872809,4.938247063953212,4.851511865147391,4.850472928650286
SIN3A,7.418705212157231,7.420076287486657,7.36637866336499,7.28318412611171,7.3446954172469905,7.300561901093219
SIN3B,5.815642035829439,5.771463959142792,5.816859811599584,5.601375028435136,5.640849380334328,5.6029783434240015
SINHCAF,6.755445941139976,6.884258409443267,6.766608427352913,6.514720985872963,6.294692345980679,6.466183264757099
SIPA1,4.3895628186143565,4.096774083641071,4.350768364413369,4.363637470365241,4.4797832845327425,4.454142055655196
SIPA1L1,5.1344756768674875,5.229260182610698,5.184791404133785,5.021687921511815,5.05730752955914,4.99029862830775
SIPA1L2,5.043908687732904,5.020763924305908,4.974781520852939,5.507778905258588,5.554156534100232,5.50898520810194
SIPA1L3,7.961114890001629,7.951007649626188,7.950313155167137,8.375214226854267,8.533992407276568,8.423644454230232
SIRPA,7.574284116298529,7.530829277289519,7.635150879545733,6.738972892622581,6.847308981838739,6.785620680964646
SIRPB1,3.8609993119233734,3.5213146792000796,3.705836379748126,2.996369438827906,3.091000715032208,2.872927206121349
SIRPB2,0.025260834177482955,0.0,0.0,0.0,0.0,0.03081452416109758
SIRPD,0.0,0.0,0.0,0.0,0.0,0.0
SIRPG,0.25616566408271896,0.14473099945794748,0.07580573115563385,0.030656147367772727,0.029266050784017995,0.14788455158113867
SIRPG-AS1,0.0,0.0,0.0,0.0,0.0,0.0
SIRT1,5.992957562961836,6.215033319780343,6.062949460038619,5.75672082898399,5.621162110994827,5.767530354227332
SIRT2,5.798345583091733,5.612002210913165,5.729587027558269,5.541432241280943,5.660271606514334,5.530707632828307
SIRT3,4.728265187280933,4.592603734034031,4.756043246224414,4.775826722258823,4.764995812854097,4.715915916825307
SIRT4,0.8296070862503778,0.9890629429830421,0.8837840079511002,1.0372789833737852,1.0029896524468964,0.9146702960998646
SIRT5,4.296665224264221,4.344188212126635,4.375977559082681,4.2147352005046415,4.180466853869613,4.176058686516325
