,meanTumor,meanControl,log2FC,pvalue
LOC100506801,0.0,0.0,0.0,1.0
LOC100506804,0.3033112702555514,0.39419406142834335,-0.09088279117279197,0.5076474835039229
LOC100506844,3.2516134910660153,3.172956603857581,0.07865688720843433,0.5562653844951134
LOC100506858,0.0,0.015328073683886364,-0.015328073683886364,0.42264973081037427
LOC100506869,0.0,0.0,0.0,1.0
LOC100506885,0.4805824996532211,0.8362255527820106,-0.3556430531287895,0.03687331291606491
LOC100506937,0.0,0.0,0.0,1.0
LOC100506985,2.844905372001142,3.0669167094806022,-0.2220113374794601,0.23745913863006338
LOC100506990,2.9588891730936835,2.8327298026657886,0.12615937042789493,0.23588369309037843
LOC100507002,2.623564911655735,2.8088467338461474,-0.18528182219041245,0.11103148623798723
LOC100507006,0.012576368007573339,0.030337203287987485,-0.017760835280414146,0.6428111063480342
LOC100507053,1.294987302569047,1.1178934302334478,0.17709387233559926,0.31358704341921884
LOC100507065,0.8948515852988477,0.7732449065200462,0.12160667877880149,0.5422425190576807
LOC100507071,1.9969951585713939,1.7966526542068404,0.20034250436455348,0.22596824145879083
LOC100507144,0.22333067220123226,0.33493069650159646,-0.1116000243003642,0.06967890547010329
LOC100507156,0.0,0.0,0.0,1.0
LOC100507205,0.07408457294127921,0.05683113796535574,0.017253434975923472,0.8059942655154897
LOC100507250,0.4261929634582439,0.7385171935734166,-0.3123242301151727,0.12596343653603195
LOC100507283,1.461188828686978,1.5249971800090516,-0.06380835132207352,0.20583276239542445
LOC100507291,3.0459723156069916,2.8008701695630718,0.24510214604391978,0.1628348652356715
LOC100507334,0.012630417088741477,0.0,0.012630417088741477,0.42264973081037427
LOC100507346,0.0,0.0,0.0,1.0
LOC100507351,0.024937224699840572,0.0,0.024937224699840572,0.42264973081037427
LOC100507373,0.3384335298260301,0.287504710762584,0.050928819063446096,0.3606494125320293
LOC100507377,0.6531251688046802,0.568202478047348,0.08492269075733216,0.2732447285640293
LOC100507384,0.0,0.0,0.0,1.0
LOC100507387,0.07418383266720589,0.17951406229038333,-0.10533022962317744,0.37357757279060566
LOC100507388,0.0,0.0,0.0,1.0
LOC100507389,0.0,0.0,0.0,1.0
LOC100507412,3.1631033884730417,4.7171913475638,-1.554087959090758,0.0019940998868320644
LOC100507437,2.2027926091299657,2.295582313097441,-0.09278970396747521,0.08831252789967856
LOC100507443,0.037567641788582046,0.0,0.037567641788582046,0.09264387506433
LOC100507464,0.024937224699840572,0.030337203287987485,-0.005399978588146913,0.9032252876902509
LOC100507468,0.42550886039187086,0.2495717746405007,0.17593708575137015,0.06810057837007763
LOC100507472,0.0,0.0,0.0,1.0
LOC100507477,0.037567641788582046,0.044970228679996484,-0.007402586891414438,0.7462359883951332
LOC100507487,4.5553336518384935,3.5143424547402082,1.0409911970982852,0.01137814034798473
LOC100507506,0.6120308704331042,0.41722246813577213,0.1948084022973321,0.1457831916083955
LOC100507507,3.13963343642829,2.6881365306957257,0.4514969057325642,0.039979914253238075
LOC100507516,1.0469429954428748,0.4026171165365911,0.6443258789062838,0.012851937191441279
LOC100507547,0.4721083696850972,0.8091929124602852,-0.33708454277518807,0.3606404517352775
LOC100507548,0.0,0.0,0.0,1.0
LOC100507551,0.9291403541015396,1.120778051919922,-0.19163769781838236,0.15392491384579274
LOC100507557,2.3677009130029534,1.7503983074111138,0.6173026055918396,0.06475502924857812
LOC100507564,0.4279999528715358,0.7590856963721301,-0.3310857435005943,0.16188178250729146
LOC100507599,1.7571549349221987,1.7028729288217561,0.05428200610044254,0.7412194885069469
LOC100507600,0.0,0.0,0.0,1.0
LOC100507634,0.5262230188259102,0.7835193475520821,-0.2572963287261719,0.047974286626014065
LOC100507642,0.16771042552779045,0.29913877358733154,-0.1314283480595411,0.2555463261566162
LOC100507670,0.3282897383778669,0.5879536861743807,-0.2596639477965138,0.002478103105432201
LOC100508046,0.0,0.0,0.0,1.0
LOC100508631,0.0,0.02897510221586484,-0.02897510221586484,0.42264973081037427
LOC100630923,2.3707436650281215,2.6667000736696087,-0.2959564086414872,0.04604686581979264
LOC100631378,0.2768020354210803,0.3240071368355156,-0.04720510141443529,0.02026717904160662
LOC100652758,1.3103551730169063,1.9676601703963068,-0.6573049973794005,0.022398635823454097
LOC100652768,0.998698740414103,0.7744139345983716,0.2242848058157314,0.3066865295525044
LOC100652931,0.0,0.0,0.0,1.0
LOC100652999,0.0,0.0,0.0,1.0
LOC100996249,0.0,0.0,0.0,1.0
LOC100996251,1.5479464247083707,1.859425728893644,-0.31147930418527325,0.0847669082056091
LOC100996263,0.0,0.0,0.0,1.0
LOC100996325,0.190304214310637,0.1574086049551847,0.0328956093554523,0.6899859126815973
LOC100996335,0.8576355895303075,0.8512946508840373,0.006340938646270167,0.9696046316801945
LOC100996349,0.0,0.0,0.0,1.0
LOC100996351,0.0,0.0,0.0,1.0
LOC100996385,0.20138276033809624,0.18412954710849522,0.017253213229601022,0.3623700261903834
LOC100996419,0.9438210570254074,0.9930362933763051,-0.04921523635089764,0.6722951906932079
LOC100996437,2.351586343682023,2.676230784817716,-0.324644441135693,0.08602892343634895
LOC100996447,2.216115504972079,2.072424149895552,0.1436913550765273,0.31512661629623984
LOC100996455,0.049246607967365325,0.17050953109861935,-0.12126292313125403,0.3405481647896069
LOC100996583,0.07342798097227687,0.10248743795880068,-0.029059456986523804,0.6255711595112579
LOC100996635,0.0,0.0,0.0,1.0
LOC100996654,0.1564147980173969,0.18473691232154515,-0.028322114304148244,0.5962579546399737
LOC100996664,0.0,0.0,0.0,1.0
LOC100996671,0.0,0.0,0.0,1.0
LOC100996693,0.4226128817134899,0.42911091561773873,-0.006498033904248857,0.9594756504266929
LOC100996721,0.0,0.0,0.0,1.0
LOC100996724,0.0,0.0,0.0,1.0
LOC100996740,0.0,0.0,0.0,1.0
LOC100996741,0.0,0.0,0.0,1.0
LOC100996842,2.084607522374644,2.5856770376692007,-0.5010695152945566,0.0703838044008074
LOC101059915,0.0,0.0,0.0,1.0
LOC101059948,0.4054869572420192,0.6477330860705197,-0.2422461288285005,0.08105682175689195
LOC101060091,1.268884622817571,1.1822139461953458,0.08667067662222516,0.06295908554194359
LOC101060391,0.025206785096314816,0.0,0.025206785096314816,4.597679757756819e-06
LOC101060524,0.0,0.0,0.0,1.0
LOC101060553,0.0,0.0,0.0,1.0
LOC101241902,0.2613569376147066,0.14394300430988077,0.1174139333048258,0.41823034856483643
LOC101409256,0.1448011493283363,0.07401549399774067,0.07078565533059562,0.12586490448121276
LOC101448202,0.2964129860076967,0.22334678964358257,0.07306619636411416,0.5540642273995182
LOC101559451,2.4635978870710664,2.6683952145920076,-0.20479732752094115,0.2904728918530209
LOC101593348,0.14502944792125833,0.41771454153074594,-0.2726850936094876,0.03681179711835241
LOC101926889,0.13346151207582,0.29784242888582,-0.16438091681000003,0.06612715311018413
LOC101926892,0.0,0.015328073683886364,-0.015328073683886364,0.42264973081037427
LOC101926898,0.03708983190664958,0.02996109907589536,0.007128732830754218,0.8653540387101468
LOC101926905,0.012630417088741477,0.014633025392008997,-0.00200260830326752,0.9269391630728945
LOC101926908,0.0,0.0,0.0,1.0
LOC101926913,3.558518667500593,3.369311014548319,0.1892076529522737,0.5215457651709785
LOC101926915,0.0,0.0,0.0,1.0
LOC101926933,0.5263290873556247,0.9117982048509851,-0.3854691174953604,0.015350419258757686
LOC101926934,0.025206785096314816,0.0,0.025206785096314816,4.597679757756819e-06
LOC101926935,0.8050342871430511,1.4632312940211447,-0.6581970068780936,0.01613537143331693
LOC101926942,0.025206785096314816,0.044970228679996484,-0.019763443583681668,0.33522402973735654
LOC101926943,0.0,0.0,0.0,1.0
LOC101926944,0.12184786338675938,0.014633025392008997,0.10721483799475037,0.018128091429744454
LOC101926948,0.049980707150065876,0.05967341717388483,-0.009692710023818954,0.7801188933364492
LOC101926960,0.07433638224858741,0.014633025392008997,0.05970335685657841,0.05515521166237799
LOC101926962,0.0,0.0,0.0,1.0
LOC101926963,0.0,0.0,0.0,1.0
LOC101926964,0.23347354681156265,0.14334613203345034,0.09012741477811231,0.44497571439155026
LOC101926968,0.0,0.0,0.0,1.0
LOC101927000,0.0,0.0,0.0,1.0
LOC101927018,0.0,0.0,0.0,1.0
LOC101927020,0.0,0.0,0.0,1.0
LOC101927021,2.9542387864273465,3.5325265356804136,-0.5782877492530671,0.003591817692440635
LOC101927023,0.0,0.0,0.0,1.0
LOC101927027,0.0,0.0,0.0,1.0
LOC101927040,0.14438601628987063,0.11628100078655723,0.028105015503313402,0.6061303427535452
LOC101927043,5.617045758053438,5.7295520457988385,-0.11250628774540061,0.7213737771702448
LOC101927045,3.408464230654314,3.7143657534853523,-0.30590152283103844,0.03162801276324531
LOC101927048,0.0,0.0,0.0,1.0
LOC101927050,0.049246607967365325,0.059449862821201495,-0.01020325485383617,0.906947110777125
LOC101927051,0.037567641788582046,0.02897510221586484,0.008592539572717207,0.8104932047443316
LOC101927053,0.0,0.0,0.0,1.0
LOC101927055,0.0,0.0,0.0,1.0
LOC101927056,0.9617993581713868,0.5534360186731611,0.4083633394982258,0.07832403905323086
LOC101927066,1.1573645990977905,1.6371076477519106,-0.4797430486541201,0.048961836637376834
LOC101927069,0.0,0.0,0.0,1.0
LOC101927070,0.0,0.0,0.0,1.0
LOC101927078,0.39647163296769894,0.22223603004845918,0.17423560291923976,0.2935192480888723
LOC101927079,2.12014506983549,1.8768217277889483,0.2433233420465415,0.41863821226940967
LOC101927082,0.0,0.0,0.0,1.0
LOC101927100,0.0,0.0,0.0,1.0
LOC101927120,3.0981454542982485,0.3597043852279562,2.7384410690702925,0.0009922663087712435
LOC101927124,2.2930503156764424,1.9808220548390345,0.31222826083740784,0.16023530731858338
LOC101927131,0.08628764083299174,0.10187152974723157,-0.015583888914239827,0.44872418969202454
LOC101927136,1.752597534691399,2.1728046077356105,-0.42020707304421157,0.06041287037711543
LOC101927138,0.0,0.0,0.0,1.0
LOC101927139,0.0,0.0,0.0,1.0
LOC101927141,0.0,0.11566078528196552,-0.11566078528196552,0.31253500922668787
LOC101927142,0.0,0.0,0.0,1.0
LOC101927143,0.025206785096314816,0.085693956187846,-0.06048717109153119,0.3863840717410658
LOC101927151,5.706622211530544,5.417602861427815,0.2890193501027287,0.2087127089157679
LOC101927157,0.21221176813992565,0.23444965101848309,-0.022237882878557436,0.8728746702364375
LOC101927159,0.0,0.0,0.0,1.0
LOC101927164,0.28720244132914596,0.18430309392637592,0.10289934740277004,0.28588239226956025
LOC101927166,0.012576368007573339,0.015328073683886364,-0.002751705676313025,0.9023334188563273
LOC101927168,0.025206785096314816,0.0,0.025206785096314816,4.597679757756819e-06
LOC101927178,0.36823913308900974,0.33401443068438347,0.03422470240462627,0.7946825386207407
LOC101927179,1.8104586873219102,1.7641194002020297,0.046339287119880446,0.7640701046750247
LOC101927188,0.0,0.0,0.0,1.0
LOC101927189,0.07342798097227687,0.07401549399774067,-0.0005875130254637956,0.9918185101409425
LOC101927190,0.0,0.0,0.0,1.0
LOC101927196,0.0,0.0,0.0,1.0
LOC101927237,0.07418383266720589,0.07337477842558666,0.0008090542416192281,0.9791460479981177
LOC101927243,0.024937224699840572,0.02996109907589536,-0.005023874376054789,0.8590231249630136
LOC101927248,0.0,0.0,0.0,1.0
LOC101927257,0.0,0.0,0.0,1.0
LOC101927267,0.26597759884751143,0.5154801284424512,-0.24950252959493974,0.10964973001509662
LOC101927269,0.012630417088741477,0.0,0.012630417088741477,0.42264973081037427
LOC101927272,0.0,0.0,0.0,1.0
LOC101927278,0.13313466717677375,0.08807796691947502,0.04505670025729873,0.3279969661685802
LOC101927284,0.06182297597493866,0.05967341717388483,0.0021495588010538302,0.9681091541875886
LOC101927296,0.0,0.0,0.0,1.0
LOC101927310,0.0,0.0,0.0,1.0
LOC101927314,0.1100913899942779,0.1431012057311032,-0.03300981573682529,0.3462458640827
LOC101927318,0.012630417088741477,0.0,0.012630417088741477,0.42264973081037427
LOC101927322,0.43554746882028544,0.745324857462098,-0.30977738864181253,0.07170327118575219
LOC101927342,0.0,0.0,0.0,1.0
LOC101927354,0.3079282566945304,0.3829749388495363,-0.07504668215500593,0.022641159397355334
LOC101927356,0.0,0.0,0.0,1.0
LOC101927357,0.0,0.0,0.0,1.0
LOC101927358,0.0,0.0,0.0,1.0
LOC101927359,0.012630417088741477,0.030337203287987485,-0.017706786199246007,0.6439562489109734
LOC101927365,1.4375107963307157,1.7025415696063546,-0.26503077327563895,0.27677814200973666
LOC101927374,0.0,0.0,0.0,1.0
LOC101927377,0.0,0.0,0.0,1.0
LOC101927378,0.0250434824502253,0.045040391781875834,-0.019996909331650534,0.735401301583595
LOC101927391,0.6999541394405344,0.5671142598600882,0.13283987958044619,0.3404774659125478
LOC101927394,0.049041090491053915,0.030337203287987485,0.01870388720306643,0.7764551189618853
LOC101927402,0.1670465291566148,0.2241684919960822,-0.05712196283946738,0.404379651967139
LOC101927410,0.012630417088741477,0.0,0.012630417088741477,0.42264973081037427
LOC101927415,0.7544445827403441,0.8373378257216089,-0.08289324298126477,0.3252247712531453
LOC101927417,0.0,0.0,0.0,1.0
LOC101927418,0.0,0.015328073683886364,-0.015328073683886364,0.42264973081037427
LOC101927419,0.0,0.0,0.0,1.0
LOC101927420,0.5060402453941932,1.0274727893555653,-0.5214325439613721,0.02796868706841312
LOC101927421,0.49783767631552456,0.5019786259519138,-0.004140949636389224,0.9817644146323228
LOC101927429,0.0,0.0,0.0,1.0
LOC101927434,0.0,0.02996109907589536,-0.02996109907589536,0.000537729756427055
LOC101927437,0.0621837750417784,0.05967341717388483,0.0025103578678935673,0.9459676443986975
LOC101927446,0.024937224699840572,0.0,0.024937224699840572,0.42264973081037427
LOC101927447,0.0,0.0,0.0,1.0
LOC101927450,0.0,0.0,0.0,1.0
LOC101927468,0.0,0.0,0.0,1.0
LOC101927472,0.0,0.0,0.0,1.0
LOC101927476,0.13313466717677375,0.10102775988995652,0.03210690728681723,0.7923238665423138
LOC101927478,0.06167150757979539,0.15614639885626352,-0.09447489127646813,0.21138304755229745
LOC101927480,0.0,0.0,0.0,1.0
LOC101927482,0.0,0.0,0.0,1.0
LOC101927488,0.0,0.014633025392008997,-0.014633025392008997,0.42264973081037427
LOC101927495,0.012630417088741477,0.0,0.012630417088741477,0.42264973081037427
LOC101927497,0.34549612326296886,0.24645991336592568,0.09903620989704318,0.5991404490414569
LOC101927502,0.5614563300753368,0.9345941906439243,-0.37313786056858755,0.005788362951729206
LOC101927503,0.12184786338675938,0.29199829710120656,-0.17015043371444719,0.2834817644418819
LOC101927513,0.0,0.0,0.0,1.0
LOC101927516,0.0,0.0,0.0,1.0
LOC101927523,0.012630417088741477,0.015328073683886364,-0.002697656595144886,0.9043980225439349
LOC101927539,0.0,0.0,0.0,1.0
LOC101927543,0.0,0.0,0.0,1.0
LOC101927549,4.056432627673657,3.6286199433195745,0.4278126843540826,0.3613133424545081
LOC101927550,1.1537029863738102,1.1822574521915334,-0.02855446581772325,0.6584397596674451
LOC101927551,0.0,0.0,0.0,1.0
LOC101927557,0.0,0.0,0.0,1.0
LOC101927560,0.0,0.0,0.0,1.0
LOC101927571,0.20108529237295375,0.29961974557641036,-0.0985344532034566,0.1021968030558668
LOC101927572,1.992237622528255,2.333034072748592,-0.3407964502203371,0.015835309608974057
LOC101927575,0.0621837750417784,0.0,0.0621837750417784,0.03702214282987127
LOC101927583,0.23407906169475032,0.05967341717388483,0.1744056445208655,0.04343214302052324
LOC101927588,0.26520508016517,0.37166779154358087,-0.10646271137841085,0.2941522765820661
LOC101927596,0.0,0.0,0.0,1.0
LOC101927604,0.377639716502261,0.5323863987389394,-0.15474668223667842,0.48385580364432923
LOC101927620,0.16784442651083217,0.10255222402178599,0.06529220248904619,0.2808071551428719
LOC101927623,0.415490079686725,0.2624909053263845,0.1529991743603405,0.16469447390067715
LOC101927630,0.049980707150065876,0.0721592116492421,-0.02217850449917623,0.6465287380107052
LOC101927635,0.2214762562353762,0.20805079231442863,0.013425463920947567,0.9035528292529997
LOC101927636,0.22333067220123226,0.10255222402178599,0.12077844817944627,0.11967620654684322
LOC101927640,0.6060146865096369,0.2599946579045296,0.3460200286051073,0.19163823520938325
LOC101927657,0.03708983190664958,0.10187152974723157,-0.06478169784058199,0.2379163302704768
LOC101927661,0.0,0.0,0.0,1.0
LOC101927666,0.0,0.015328073683886364,-0.015328073683886364,0.42264973081037427
LOC101927668,5.740831318045435,5.849753853112645,-0.10892253506720984,0.5105466427259022
LOC101927690,0.012576368007573339,0.0,0.012576368007573339,0.42264973081037427
LOC101927691,0.012630417088741477,0.014633025392008997,-0.00200260830326752,0.9269391630728945
LOC101927692,0.012630417088741477,0.015328073683886364,-0.002697656595144886,0.9043980225439349
LOC101927699,0.0,0.0,0.0,1.0
LOC101927708,0.41942395791507603,0.38240359060555984,0.03702036730951619,0.8466125439588086
LOC101927709,0.0,0.0,0.0,1.0
LOC101927727,0.0,0.0,0.0,1.0
LOC101927730,0.1790528651975401,0.11661469694352034,0.062438168254019766,0.19392537474192353
LOC101927746,3.7383710179346963,3.524844409618643,0.2135266083160534,0.012766803922555353
LOC101927751,1.1987130393940335,0.9870550572655894,0.2116579821284441,0.07678537522043652
LOC101927752,3.774004750478509,3.901827621582569,-0.1278228711040601,0.03428383749099275
LOC101927759,0.8948515852988477,1.2343641042776567,-0.3395125189788091,0.06911348697739748
LOC101927762,0.20024001362237798,0.3798712204074669,-0.17963120678508893,0.3445670717235114
LOC101927765,0.6358883151469031,1.2534560570569924,-0.6175677419100892,0.02060923013260088
LOC101927769,0.0,0.0,0.0,1.0
LOC101927770,0.2768020354210803,0.17027365784098317,0.10652837758009712,0.04403680245660844
LOC101927787,0.1564590764146936,0.08807796691947502,0.06838110949521857,0.02896482701109668
LOC101927793,0.0,0.0,0.0,1.0
LOC101927795,0.697611151303407,0.7999521236516631,-0.10234097234825612,0.4872306422634245
LOC101927798,0.0,0.0,0.0,1.0
LOC101927809,0.9511181773162751,1.092923001026715,-0.1418048237104399,0.14149973211508757
LOC101927811,0.049822918349511164,0.11628100078655723,-0.06645808243704607,0.11566916867516165
LOC101927814,0.049720248995391056,0.044970228679996484,0.004750020315394572,0.8852106486997771
LOC101927815,0.11004417185090073,0.044970228679996484,0.06507394317090426,0.07922822084828096
LOC101927817,0.0,0.0,0.0,1.0
LOC101927822,0.0,0.0,0.0,1.0
LOC101927827,0.09828769845841924,0.24447991540850017,-0.14619221695008094,0.4534875664487882
LOC101927829,0.0,0.0,0.0,1.0
LOC101927830,0.0,0.0,0.0,1.0
LOC101927839,0.0,0.0,0.0,1.0
LOC101927844,0.0,0.044970228679996484,-0.044970228679996484,0.10338206580485766
LOC101927845,0.049980707150065876,0.014633025392008997,0.03534768175805688,0.13702217627633503
LOC101927847,0.0,0.02897510221586484,-0.02897510221586484,0.42264973081037427
LOC101927851,0.5438817784957038,0.9247556740176832,-0.38087389552197937,0.10269707986868004
LOC101927854,0.0,0.0,0.0,1.0
LOC101927855,0.0,0.0,0.0,1.0
LOC101927859,3.313792479319267,3.472598609920574,-0.15880613060130733,0.5527784786691867
LOC101927865,1.913439211352891,0.2741107943978076,1.6393284169550835,0.00022942442888288357
LOC101927870,0.0,0.02996109907589536,-0.02996109907589536,0.000537729756427055
LOC101927877,0.07408457294127921,0.02897510221586484,0.045109470725414366,0.35331478378164016
LOC101927880,0.0,0.0,0.0,1.0
LOC101927881,0.0,0.02996109907589536,-0.02996109907589536,0.000537729756427055
LOC101927884,0.0,0.0,0.0,1.0
LOC101927895,2.10926637424467,2.04854245276647,0.06072392147819983,0.7388847675001825
LOC101927907,0.0,0.0,0.0,1.0
LOC101927908,0.0,0.0,0.0,1.0
LOC101927911,0.0,0.0,0.0,1.0
LOC101927914,0.025206785096314816,0.058365648821485545,-0.033158863725170726,0.35405275650708545
LOC101927915,0.012630417088741477,0.02996109907589536,-0.017330681987153883,0.3041926673585835
LOC101927919,0.49056938941028666,0.37755140898852224,0.11301798042176442,0.38970368391033294
LOC101927932,0.0,0.0,0.0,1.0
LOC101927948,0.0,0.0,0.0,1.0
LOC101927950,0.0,0.0,0.0,1.0
LOC101927954,0.0,0.0,0.0,1.0
LOC101927960,1.2041731290871778,1.0776450603958414,0.12652806869133637,0.3051719453971179
LOC101927964,0.0,0.02897510221586484,-0.02897510221586484,0.42264973081037427
LOC101927967,0.5178417200115097,0.48850428015901265,0.029337439852497094,0.879970879080106
LOC101927969,0.0,0.0,0.0,1.0
LOC101927972,0.0,0.0,0.0,1.0
LOC101927974,1.1871806474459357,1.3841073353763642,-0.19692668793042856,0.1137360591426862
LOC101927987,0.025206785096314816,0.0,0.025206785096314816,4.597679757756819e-06
LOC101927989,0.0,0.0,0.0,1.0
LOC101928000,0.0,0.0,0.0,1.0
LOC101928008,0.0,0.0,0.0,1.0
LOC101928009,0.024937224699840572,0.030337203287987485,-0.005399978588146913,0.9032252876902509
LOC101928012,0.012576368007573339,0.10206603646544218,-0.08948966845786885,0.3494783375211159
LOC101928020,0.0,0.0,0.0,1.0
LOC101928021,0.20108529237295375,0.2369819541477818,-0.03589666177482806,0.44541209242010715
LOC101928030,0.0,0.0,0.0,1.0
LOC101928034,0.8044801619158524,1.111157640457754,-0.3066774785419015,0.19197551392048404
LOC101928035,0.024937224699840572,0.02996109907589536,-0.005023874376054789,0.8590231249630136
LOC101928042,1.2787589012895455,1.4265379586929732,-0.14777905740342767,0.3710543640532301
LOC101928048,0.0,0.0,0.0,1.0
LOC101928052,0.0,0.0,0.0,1.0
LOC101928053,0.48826536638041507,0.7314957563727873,-0.24323038999237223,0.17927988520627536
LOC101928058,0.0,0.014633025392008997,-0.014633025392008997,0.42264973081037427
LOC101928063,0.44469314391825016,0.32410244590907744,0.12059069800917271,0.18891815977973647
LOC101928068,0.6428493538678511,0.7157335066791186,-0.07288415281126748,0.7457323759966157
LOC101928069,1.00480589718448,1.3325605396411988,-0.3277546424567188,0.1220509311096242
LOC101928075,0.0250434824502253,0.07401549399774067,-0.04897201154751537,0.24152273165954033
LOC101928087,0.0,0.0,0.0,1.0
LOC101928093,0.3974421973205349,0.26100986825437295,0.13643232906616193,0.06955454014479479
LOC101928098,0.0,0.0,0.0,1.0
LOC101928100,0.012576368007573339,0.02897510221586484,-0.0163987342082915,0.6553824172184894
LOC101928103,4.183546239308341,4.0964683730877605,0.08707786622058045,0.7981851046515672
LOC101928105,0.16722103570981137,0.2383865552308422,-0.07116551952103084,0.6915081552814604
LOC101928107,0.0,0.0,0.0,1.0
LOC101928111,0.38695631244349127,0.6062523089697931,-0.21929599652630183,0.08373169805599551
LOC101928118,0.0,0.0,0.0,1.0
LOC101928119,0.0,0.0,0.0,1.0
LOC101928120,0.1888803959248949,0.4388984503171185,-0.2500180543922236,0.17043865742522984
LOC101928123,0.0,0.0,0.0,1.0
LOC101928126,0.012630417088741477,0.015328073683886364,-0.002697656595144886,0.9043980225439349
LOC101928128,0.025206785096314816,0.014633025392008997,0.010573759704305819,0.5450035714017509
LOC101928131,0.0,0.0,0.0,1.0
LOC101928132,0.0,0.015328073683886364,-0.015328073683886364,0.42264973081037427
LOC101928134,0.0250434824502253,0.0,0.0250434824502253,0.42264973081037427
LOC101928135,1.3003406528304313,1.3664079283455746,-0.06606727551514324,0.7690589391583987
LOC101928140,0.0,0.0,0.0,1.0
LOC101928143,0.13313466717677375,0.2239905274449363,-0.09085586026816256,0.3060021397113937
LOC101928150,0.2613569376147066,0.34808117870768845,-0.08672424109298188,0.5688157441521561
LOC101928160,0.03761985045779864,0.10187152974723157,-0.06425167928943293,0.06450110564497921
LOC101928161,0.0,0.0,0.0,1.0
LOC101928163,0.0,0.0,0.0,1.0
LOC101928166,0.18862636493331736,0.18467910279985822,0.0039472621334591396,0.9594395956178583
LOC101928168,0.0,0.0,0.0,1.0
LOC101928174,0.07433638224858741,0.044303175899751204,0.030033206348836203,0.15874539244669622
LOC101928177,0.19917892051596991,0.29199829710120656,-0.09281937658523665,0.5760634083823114
LOC101928185,0.0,0.0,0.0,1.0
LOC101928191,0.0,0.0,0.0,1.0
LOC101928195,0.0,0.0,0.0,1.0
LOC101928201,0.0,0.0,0.0,1.0
LOC101928211,0.012630417088741477,0.07337477842558666,-0.06074436133684519,0.07703496888847428
LOC101928222,0.3180012651105506,0.17139364239391616,0.14660762271663444,0.056723783886496223
LOC101928226,0.0,0.0,0.0,1.0
LOC101928231,0.0,0.014633025392008997,-0.014633025392008997,0.42264973081037427
LOC101928251,0.0,0.0,0.0,1.0
LOC101928253,0.037567641788582046,0.0,0.037567641788582046,0.09264387506433
LOC101928254,0.0,0.0,0.0,1.0
LOC101928266,0.0,0.0,0.0,1.0
LOC101928269,0.03761985045779864,0.044303175899751204,-0.006683325441952562,0.7523007549949254
LOC101928272,0.1334157992321977,0.2269901811438494,-0.09357438191165168,0.5660619883854496
LOC101928273,0.0,0.030337203287987485,-0.030337203287987485,0.42264973081037427
LOC101928279,0.33706744892995955,0.15779889357739282,0.17926855535256672,0.10200444137352851
LOC101928283,0.46290442956458044,0.48850428015901265,-0.025599850594432205,0.8986136800409361
LOC101928295,0.15600958801504425,0.14173692781693786,0.014272660198106385,0.8388073752028072
LOC101928298,0.0,0.0,0.0,1.0
LOC101928303,0.07433638224858741,0.05967341717388483,0.014662965074702577,0.6772703925645347
LOC101928304,0.060797563883535403,0.11640811328929802,-0.05561054940576262,0.577443477830097
LOC101928306,0.15614248968235211,0.13040825977127687,0.02573422991107524,0.5716993480789012
LOC101928307,0.0,0.0,0.0,1.0
LOC101928314,0.0,0.0,0.0,1.0
LOC101928322,0.025206785096314816,0.0,0.025206785096314816,4.597679757756819e-06
LOC101928323,0.4352099054910741,0.5130450380113085,-0.07783513252023444,0.4067203899070675
LOC101928324,0.0,0.0,0.0,1.0
LOC101928333,0.0,0.0,0.0,1.0
LOC101928335,0.07418383266720589,0.059312305503852324,0.01487152716335357,0.603498566055915
LOC101928336,0.34580268443160267,0.5050358490303826,-0.1592331645987799,0.22345672087479485
LOC101928358,0.012576368007573339,0.014633025392008997,-0.0020566573844356586,0.9248418799167836
LOC101928370,0.0,0.0,0.0,1.0
LOC101928371,0.06213331435687488,0.044303175899751204,0.017830138457123675,0.4306188518317755
LOC101928372,0.377639716502261,0.4388984503171185,-0.06125873381485747,0.6215412360524863
LOC101928381,1.237022220528334,0.9439549287603547,0.2930672917679794,0.2479377746721496
LOC101928386,0.8636807000454356,0.5985918003828093,0.2650888996626263,0.20739712237877603
LOC101928389,0.0,0.0,0.0,1.0
LOC101928398,0.0,0.0,0.0,1.0
LOC101928401,0.0,0.0,0.0,1.0
LOC101928402,0.14502944792125833,0.18467910279985822,-0.039649654878599894,0.1500474182622655
LOC101928403,1.082879292694349,1.3686952021103052,-0.28581590941595625,0.024079504763702266
LOC101928404,0.0,0.0,0.0,1.0
LOC101928414,0.17909577562392903,0.2850936831808027,-0.10599790755687366,0.464996996969542
LOC101928416,0.012576368007573339,0.059312305503852324,-0.04673593749627898,0.0660819389795232
LOC101928417,0.0,0.0,0.0,1.0
LOC101928418,0.0,0.0,0.0,1.0
LOC101928424,0.6115746280603245,0.8872873226520936,-0.27571269459176917,0.06840035269558085
LOC101928429,0.0,0.0,0.0,1.0
LOC101928433,0.9799308733885357,1.4923413954119389,-0.5124105220234032,0.06286586539464589
LOC101928436,0.5951967609080095,0.4064117102401351,0.18878505066787443,0.03840933518449128
LOC101928437,0.46998832632475207,0.42404523887984474,0.04594308744490733,0.8229969020397945
LOC101928438,1.441570487049987,1.9633932106299687,-0.5218227235799817,0.057202964665337856
LOC101928441,0.0,0.014633025392008997,-0.014633025392008997,0.42264973081037427
LOC101928443,0.0,0.0,0.0,1.0
LOC101928445,0.0,0.0,0.0,1.0
